Complexity metrics,Sun, 23 Jun 2019 17:35:44 EDT
Method,ev(G),iv(G),LOC,V,v(G)
"org.apache.commons.io.input.NullReader.getPosition()",1,1,8,8,1
"org.apache.commons.io.input.NullReader.getSize()",1,1,8,8,1
"org.apache.commons.io.input.NullReader.mark(int)",2,1,15,58,2
"org.apache.commons.io.input.NullReader.markSupported()",1,1,9,8,1
"org.apache.commons.io.input.NullReader.processChar()",1,1,11,8,1
"org.apache.commons.io.input.NullReader.processChars(char[],int,int)",1,1,13,10,1
"org.apache.commons.io.input.NullReader.read()",3,2,21,70,3
"org.apache.commons.io.input.NullReader.read(char[])",1,1,15,31,1
"org.apache.commons.io.input.NullReader.read(char[],int,int)",3,2,30,175,4
"org.apache.commons.io.input.NullReader.reset()",4,1,24,153,4
"org.apache.commons.io.input.NullReader.skip(long)",3,2,27,134,4
"org.apache.commons.io.input.NullReaderTest.NullReaderTest(String)",1,1,4,8,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int)",1,1,3,11,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int,boolean,boolean)",1,1,3,26,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.processChar()",1,1,4,18,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.processChars(char[],int,int)",1,1,7,93,2
"org.apache.commons.io.input.NullReaderTest.setUp()",1,1,5,11,1
"org.apache.commons.io.input.NullReaderTest.tearDown()",1,1,5,11,1
"org.apache.commons.io.input.NullReaderTest.testEOFException()",1,1,15,114,2
"org.apache.commons.io.input.NullReaderTest.testMarkAndReset()",1,6,44,515,6
"org.apache.commons.io.input.NullReaderTest.testMarkNotSupported()",1,3,19,157,3
"org.apache.commons.io.input.NullReaderTest.testRead()",1,3,22,242,3
"org.apache.commons.io.input.NullReaderTest.testReadCharArray()",1,5,39,595,5
"org.apache.commons.io.input.NullReaderTest.testSkip()",1,2,20,269,2
"org.apache.commons.io.input.ProxyInputStream.ProxyInputStream(InputStream)",1,1,9,8,1
"org.apache.commons.io.input.ProxyInputStream.afterRead(int)",1,1,19,11,1
"org.apache.commons.io.input.ProxyInputStream.available()",1,2,14,41,2
"org.apache.commons.io.input.ProxyInputStream.beforeRead(int)",1,1,20,15,1
"org.apache.commons.io.input.ProxyInputStream.close()",1,2,12,28,2
"org.apache.commons.io.input.ProxyInputStream.handleIOException(IOException)",1,1,12,11,1
"org.apache.commons.io.input.ProxyInputStream.mark(int)",1,1,8,19,1
"org.apache.commons.io.input.ProxyInputStream.markSupported()",1,1,8,11,1
"org.apache.commons.io.input.ProxyInputStream.read()",1,2,17,102,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[])",1,2,18,114,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[],int,int)",1,2,20,106,2
"org.apache.commons.io.input.ProxyInputStream.reset()",1,2,12,33,2
"org.apache.commons.io.input.ProxyInputStream.skip(long)",1,2,15,50,2
"org.apache.commons.io.input.ProxyReader.ProxyReader(Reader)",1,1,9,8,1
"org.apache.commons.io.input.ProxyReader.afterRead(int)",1,1,19,11,1
"org.apache.commons.io.input.ProxyReader.beforeRead(int)",1,1,20,15,1
"org.apache.commons.io.input.ProxyReader.close()",1,2,12,28,2
"org.apache.commons.io.input.ProxyReader.handleIOException(IOException)",1,1,12,11,1
"org.apache.commons.io.input.ProxyReader.mark(int)",1,2,13,43,2
"org.apache.commons.io.input.ProxyReader.markSupported()",1,1,8,11,1
"org.apache.commons.io.input.ProxyReader.read()",1,2,17,102,3
"org.apache.commons.io.input.ProxyReader.read(CharBuffer)",1,3,19,108,3
"org.apache.commons.io.input.ProxyReader.read(char[])",1,2,18,114,3
"org.apache.commons.io.input.ProxyReader.read(char[],int,int)",1,2,20,106,2
"org.apache.commons.io.input.ProxyReader.ready()",1,2,14,41,2
"org.apache.commons.io.input.ProxyReader.reset()",1,2,12,33,2
"org.apache.commons.io.input.ProxyReader.skip(long)",1,2,15,50,2
"org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.CustomNullReader(int)",1,1,3,8,1
"org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(CharBuffer)",1,2,4,36,2
"org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(char[])",1,2,4,41,2
"org.apache.commons.io.input.ProxyReaderTest.ProxyReaderImpl.ProxyReaderImpl(Reader)",1,1,3,4,1
"org.apache.commons.io.input.ProxyReaderTest.ProxyReaderTest(String)",1,1,3,8,1
"org.apache.commons.io.input.ProxyReaderTest.testNullCharArray()",1,3,14,105,3
"org.apache.commons.io.input.ProxyReaderTest.testNullCharBuffer()",1,2,9,51,2
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader)",1,1,9,11,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset)",1,1,10,15,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset,int)",1,1,14,41,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder)",1,1,10,15,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder,int)",1,1,16,85,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String)",1,1,10,15,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String,int)",1,1,10,24,1
"org.apache.commons.io.input.ReaderInputStream.close()",1,1,9,11,1
"org.apache.commons.io.input.ReaderInputStream.fillBuffer()",1,5,25,259,5
"org.apache.commons.io.input.ReaderInputStream.read()",4,4,20,95,5
"org.apache.commons.io.input.ReaderInputStream.read(byte[])",1,1,12,31,1
"org.apache.commons.io.input.ReaderInputStream.read(byte[],int,int)",7,4,39,440,12
"org.apache.commons.io.input.ReaderInputStreamTest.testCharsetMismatchInfiniteLoop()",1,1,19,122,2
"org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithBufferedRead()",1,1,4,15,1
"org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithSingleByteRead()",1,1,4,15,1
"org.apache.commons.io.input.ReaderInputStreamTest.testReadZero()",1,1,10,151,1
"org.apache.commons.io.input.ReaderInputStreamTest.testReadZeroEmptyString()",1,1,10,156,1
"org.apache.commons.io.input.ReaderInputStreamTest.testUTF16WithSingleByteRead()",1,1,4,15,1
"org.apache.commons.io.input.ReaderInputStreamTest.testUTF8WithBufferedRead()",1,1,4,15,1
"org.apache.commons.io.input.ReaderInputStreamTest.testUTF8WithSingleByteRead()",1,1,4,15,1
"org.apache.commons.io.input.ReaderInputStreamTest.testWithBufferedRead(String,String)",3,4,24,356,4
"org.apache.commons.io.input.ReaderInputStreamTest.testWithSingleByteRead(String,String)",1,2,11,153,2
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.FilePart(long,int,byte[])",3,3,27,380,5
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.createLeftOver()",1,2,14,110,2
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.getNewLineMatchByteCount(byte[],int)",3,1,20,210,5
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.readLine()",6,5,47,496,9
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart.rollOver()",4,1,22,164,4
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File)",1,1,11,28,1
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File,int,Charset)",6,6,58,717,9
"org.apache.commons.io.input.ReversedLinesFileReader.ReversedLinesFileReader(File,int,String)",1,1,18,39,1
"org.apache.commons.io.input.ReversedLinesFileReader.close()",1,1,8,11,1
"org.apache.commons.io.input.ReversedLinesFileReader.readLine()",3,5,24,144,5
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.ReversedLinesFileReaderTestParamBlockSize(Integer)",1,1,3,8,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertEqualsAndNoLineBreaks(String,String)",1,1,3,15,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertEqualsAndNoLineBreaks(String,String,String)",1,2,7,96,2
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.assertFileWithShrinkingTestLines(ReversedLinesFileReader)",1,2,8,95,2
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.blockSizes()",1,1,5,38,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.closeReader()",1,1,8,15,2
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testEmptyFile()",1,1,6,66,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testFileSizeIsExactMultipleOfBlockSize()",1,1,9,106,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testIsoFileDefaults()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()",1,3,11,192,3
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testShiftJISFile()",1,1,7,89,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF16BEFile()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF16LEFile()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8File()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileCRBreaks()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileWindowsBreaks()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUTF8FileWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()",1,1,6,60,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUnsupportedEncodingBig5()",1,1,5,51,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize.testUnsupportedEncodingUTF16()",1,1,5,51,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.ReversedLinesFileReaderTestParamFile(String,String,Integer)",1,2,5,53,2
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.blockSizes()",1,1,18,222,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.closeReader()",1,1,13,30,3
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile.testDataIntegrityWithBufferedReader()",1,3,17,209,3
"org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.closeReader()",1,1,8,15,2
"org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testFileSizeIsExactMultipleOfBlockSize()",1,1,9,106,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testUnsupportedEncodingBig5()",1,1,5,51,1
"org.apache.commons.io.input.ReversedLinesFileReaderTestSimple.testUnsupportedEncodingUTF16()",1,1,5,51,1
"org.apache.commons.io.input.SwappedDataInputStream.SwappedDataInputStream(InputStream)",1,1,9,8,1
"org.apache.commons.io.input.SwappedDataInputStream.readBoolean()",1,1,11,19,1
"org.apache.commons.io.input.SwappedDataInputStream.readByte()",1,1,11,18,1
"org.apache.commons.io.input.SwappedDataInputStream.readChar()",1,1,11,13,1
"org.apache.commons.io.input.SwappedDataInputStream.readDouble()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readFloat()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[])",1,1,12,26,1
"org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[],int,int)",3,2,24,142,3
"org.apache.commons.io.input.SwappedDataInputStream.readInt()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readLine()",1,1,12,11,1
"org.apache.commons.io.input.SwappedDataInputStream.readLong()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readShort()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readUTF()",1,1,12,11,1
"org.apache.commons.io.input.SwappedDataInputStream.readUnsignedByte()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.readUnsignedShort()",1,1,11,15,1
"org.apache.commons.io.input.SwappedDataInputStream.skipBytes(int)",1,1,12,25,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.SwappedDataInputStreamTest(String)",1,1,3,8,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.setUp()",1,1,15,76,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.tearDown()",1,1,4,11,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadBoolean()",1,1,12,97,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadByte()",1,1,3,24,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadChar()",1,1,3,28,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadDouble()",1,1,3,33,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadFloat()",1,1,3,33,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadFully()",1,2,7,100,2
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadInt()",1,1,3,24,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadLine()",1,1,7,33,2
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadLong()",1,1,3,24,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadShort()",1,1,3,28,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUTF()",1,1,7,33,2
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUnsignedByte()",1,1,3,24,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testReadUnsignedShort()",1,1,3,28,1
"org.apache.commons.io.input.SwappedDataInputStreamTest.testSkipBytes()",1,1,4,39,1
"org.apache.commons.io.input.TaggedInputStream.TaggedInputStream(InputStream)",1,1,8,8,1
"org.apache.commons.io.input.TaggedInputStream.handleIOException(IOException)",1,1,10,19,1
"org.apache.commons.io.input.TaggedInputStream.isCauseOf(Throwable)",1,1,10,15,1
"org.apache.commons.io.input.TaggedInputStream.throwIfCauseOf(Throwable)",1,1,13,15,1
"org.apache.commons.io.input.TaggedInputStreamTest.testBrokenStream()",1,7,44,284,7
"org.apache.commons.io.input.TaggedInputStreamTest.testEmptyStream()",1,2,12,157,2
"org.apache.commons.io.input.TaggedInputStreamTest.testNormalStream()",1,2,17,238,2
"org.apache.commons.io.input.TaggedInputStreamTest.testOtherException()",1,3,19,128,3
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener)",1,1,8,15,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long)",1,1,9,24,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean)",1,1,10,33,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,boolean)",1,1,11,41,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,boolean,int)",1,1,19,121,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean,int)",1,1,11,43,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener)",1,1,11,24,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long)",1,1,11,28,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean)",1,1,12,38,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,boolean)",1,1,13,46,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,boolean,int)",1,1,19,91,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean,int)",1,1,17,81,1
"org.apache.commons.io.input.Tailer.getDelay()",1,1,8,8,1
"org.apache.commons.io.input.Tailer.getFile()",1,1,8,4,1
"org.apache.commons.io.input.Tailer.readLines(RandomAccessFile)",2,7,44,491,9
"org.apache.commons.io.input.Tailer.run()",3,13,84,641,17
"org.apache.commons.io.input.Tailer.stop()",1,1,6,11,1
"org.apache.commons.io.input.TailerListenerAdapter.fileNotFound()",1,1,5,2,1
"org.apache.commons.io.input.TailerListenerAdapter.fileRotated()",1,1,8,2,1
"org.apache.commons.io.input.TailerListenerAdapter.handle(Exception)",1,1,6,2,1
"org.apache.commons.io.input.TailerListenerAdapter.handle(String)",1,1,6,2,1
"org.apache.commons.io.input.TailerListenerAdapter.init(Tailer)",1,1,7,2,1
"org.apache.commons.io.input.TailerTest.TailerTest(String)",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.clear()",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.fileNotFound()",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.fileRotated()",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.getLines()",1,1,3,4,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.handle(Exception)",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.handle(String)",1,1,3,11,1
"org.apache.commons.io.input.TailerTest.TestTailerListener.init(Tailer)",1,1,3,8,1
"org.apache.commons.io.input.TailerTest.createFile(File,long)",1,2,23,122,4
"org.apache.commons.io.input.TailerTest.tearDown()",1,2,9,53,2
"org.apache.commons.io.input.TailerTest.testBufferBreak()",1,3,15,230,3
"org.apache.commons.io.input.TailerTest.testIO335()",1,1,25,440,1
"org.apache.commons.io.input.TailerTest.testLongFile()",1,4,22,390,4
"org.apache.commons.io.input.TailerTest.testStopWithNoFile()",1,1,16,278,1
"org.apache.commons.io.input.TailerTest.testStopWithNoFileUsingExecutor()",1,1,18,301,1
"org.apache.commons.io.input.TailerTest.testTailer()",1,1,58,"1,123",1
"org.apache.commons.io.input.TailerTest.testTailerEof()",1,1,28,391,1
"org.apache.commons.io.input.TailerTest.write(File,String...)",1,2,12,77,2
"org.apache.commons.io.input.TailerTest.writeString(File,String...)",1,2,12,66,2
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream)",1,1,11,15,1
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream,boolean)",1,1,17,36,1
"org.apache.commons.io.input.TeeInputStream.close()",1,2,17,38,2
"org.apache.commons.io.input.TeeInputStream.read()",1,2,15,59,2
"org.apache.commons.io.input.TeeInputStream.read(byte[])",1,2,16,80,2
"org.apache.commons.io.input.TeeInputStream.read(byte[],int,int)",1,2,18,98,2
"org.apache.commons.io.input.TeeInputStreamTest.setUp()",1,1,6,43,1
"org.apache.commons.io.input.TeeInputStreamTest.testMarkReset()",1,1,10,151,1
"org.apache.commons.io.input.TeeInputStreamTest.testReadEverything()",1,1,7,106,1
"org.apache.commons.io.input.TeeInputStreamTest.testReadNothing()",1,1,3,28,1
"org.apache.commons.io.input.TeeInputStreamTest.testReadOneByte()",1,1,4,48,1
"org.apache.commons.io.input.TeeInputStreamTest.testReadToArray()",1,1,9,165,1
"org.apache.commons.io.input.TeeInputStreamTest.testReadToArrayWithOffset()",1,1,9,183,1
"org.apache.commons.io.input.TeeInputStreamTest.testSkip()",1,1,7,114,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(File)",1,1,15,15,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream)",1,1,14,15,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String)",1,1,21,19,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean)",1,1,37,28,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean,String)",1,1,42,122,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,boolean)",1,1,30,24,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,boolean,String)",1,1,35,116,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URL)",1,1,20,19,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URLConnection,String)",1,2,33,232,3
